exchange,symbol,date,increase,retracement
kucoin,MUBARAKUSDT,2025-05-18,0.5334,1.273
kucoin,MYRIAUSDT,2025-05-16,0.6186,0.3118
kucoin,NAKAUSDT,2025-09-29,0.6813,1.1085
kucoin,NATIXUSDT,2025-05-15,1.7794,0.4801
kucoin,NAVIUSDT,2025-06-30,0.5248,0.4984
kucoin,NAVXUSDT,2025-07-09,0.503,0.3134
kucoin,NCUSDT,2025-06-22,0.5288,1.4985
kucoin,NEARUSDT,2025-10-31,0.5181,0.8436
kucoin,NEIROCTOUSDT,2025-05-18,0.5009,1.2393
kucoin,NEONUSDT,2025-06-15,0.5053,1.2391
kucoin,NEWTUSDT,2025-06-24,16.0702,0.6753
kucoin,NEXIUSDT,2026-03-09,1.6665,1.381
kucoin,NFPUSDT,2025-06-14,0.504,1.2127
kucoin,NIBIUSDT,2025-12-19,0.5887,1.6862
kucoin,NIGHTUSDT,2025-12-09,15.3,0.8051
kucoin,NILUSDT,2025-11-15,0.5547,1.9766
kucoin,NIMUSDT,2025-08-11,0.8695,0.5156
kucoin,NKNUSDT,2025-07-05,0.5068,0.3514
kucoin,NMRUSDT,2025-08-09,1.7584,0.4331
kucoin,NOBODYUSDT,2025-07-31,1.3026,0.5688
kucoin,NODEUSDT,2025-06-30,19.7388,1.0111
kucoin,NOMUSDT,2025-10-14,0.7362,0.8149
kucoin,NOONUSDT,2026-03-05,2.3125,1.0394
kucoin,NOTUSDT,2026-04-09,0.9042,0.836
kucoin,NRNUSDT,2025-05-15,0.8242,1.2012
kucoin,NSUSDT,2025-08-27,0.6269,0.4402
kucoin,NUMUSDT,2026-01-31,1.5078,1.2973
kucoin,NUMIUSDT,2025-09-21,0.7932,1.357
kucoin,NXPCUSDT,2025-05-15,76.0706,0.6604
kucoin,NXRAUSDT,2025-06-25,0.7961,0.6623
kucoin,NYMUSDT,2026-03-05,0.5505,0.4862
kucoin,OBIUSDT,2025-07-05,0.5762,0.7996
kucoin,OBTUSDT,2025-06-14,0.5042,1.2853
kucoin,OFCUSDT,2026-04-09,1.456,1.0754
kucoin,OGNBTC,2025-08-02,0.5673,0.3467
kucoin,OGNUSDT,2025-08-02,0.5974,0.4134
kucoin,ONDOUSDT,2025-07-05,0.5092,0.3837
kucoin,ONTBTC,2025-08-07,0.7645,0.594
kucoin,ONTUSDT,2025-08-07,0.7523,0.6213
kucoin,OORTUSDT,2025-08-06,0.5858,0.514
kucoin,OPUSDT,2025-07-05,0.5736,0.4737
kucoin,OPENUSDT,2025-09-30,0.5298,1.5244
kucoin,ORBSUSDT,2026-02-06,0.6653,0.6597
kucoin,ORCAUSDT,2025-06-26,0.534,0.473
kucoin,ORDERUSDT,2025-07-02,0.9113,0.5419
kucoin,OSMOUSDT,2025-12-26,0.8196,0.7895
kucoin,OTKUSDT,2025-05-15,1.0352,0.8011
kucoin,OXTUSDT,2026-02-01,0.5734,1.1526
kucoin,PUSDT,2025-10-03,6.5365,0.6508
kucoin,P2PUSDT,2025-07-24,0.5935,0.3074
kucoin,PAALUSDT,2025-07-01,0.5897,1.0291
kucoin,PARTIUSDT,2025-07-06,0.6448,0.4151
kucoin,PAWSUSDT,2025-07-12,0.9884,0.6683
kucoin,PHAUSDT,2025-10-31,0.5285,1.1394
kucoin,PIGGYUSDT,2025-10-28,12.6015,0.7736
kucoin,PINUSDT,2025-09-24,0.6461,1.0131
kucoin,PIPEUSDT,2025-10-08,2.1,1.2062
kucoin,PIXUSDT,2025-05-15,0.6215,0.9248
kucoin,PIXELUSDT,2025-06-23,0.5206,0.3358
kucoin,PLAIUSDT,2025-11-04,6.575,1.1227
kucoin,PLUUSDT,2025-12-22,0.6579,1.0115
kucoin,PLUMEUSDT,2025-06-21,0.5018,0.4595
kucoin,POKTUSDT,2025-05-15,6.2639,0.5169
kucoin,POLSUSDT,2025-05-15,0.5742,1.2237
kucoin,POLYXUSDT,2025-12-19,0.5289,0.8704
kucoin,PONDUSDT,2025-08-01,0.5577,0.7238
kucoin,POPUSDT,2025-09-10,6.299,0.5633
kucoin,PORTALUSDT,2025-05-15,0.5307,1.4299
kucoin,PORTALSUSDT,2025-09-16,4.8485,1.0307
kucoin,PRAIUSDT,2025-07-02,0.8369,0.5172
kucoin,PRCLUSDT,2025-06-22,1.175,0.3183
kucoin,PRLUSDT,2026-03-25,4.1126,0.6085
kucoin,PROUSDT,2025-06-03,0.5119,0.7776
kucoin,PROMUSDT,2025-06-22,0.5076,0.3244
kucoin,PROMPTUSDT,2025-06-26,0.5,0.3122
kucoin,PROPSUSDT,2025-09-23,0.5917,1.3526
kucoin,PROSUSDT,2026-04-28,1.6,0.8359
kucoin,PROVEUSDT,2025-08-05,7.7145,0.4352
kucoin,PTBUSDT,2025-09-03,5.4627,0.6392
kucoin,PUBLICUSDT,2025-08-15,0.647,0.9694
kucoin,PUFFERUSDT,2025-07-02,0.9074,0.4706
kucoin,PUMPUSDT,2025-07-14,0.7228,1.5386
kucoin,PUNDIAIUSDT,2025-11-14,1.1281,0.4427
kucoin,PUNDIXUSDT,2025-07-02,0.5124,0.4376
kucoin,PURRUSDT,2025-05-15,1.4259,0.8177
kucoin,PUSHUSDT,2025-12-07,0.512,0.3726
kucoin,PVTUSDT,2026-02-09,1.1077,1.0518
kucoin,PYBOBOUSDT,2026-01-23,2.4147,0.9521
kucoin,PYRUSDT,2025-07-08,0.5081,0.625
kucoin,PYTHUSDT,2025-07-05,0.5944,0.5198
kucoin,PZPUSDT,2025-06-23,0.6639,0.6847
kucoin,QUSDT,2025-09-02,19.616,0.3487
kucoin,QIUSDT,2025-09-02,0.7197,0.5841
kucoin,QKCUSDT,2025-07-12,0.6068,0.8107
kucoin,QNTUSDT,2025-11-22,0.507,0.7493
kucoin,QORPOUSDT,2025-06-05,0.545,1.7941
kucoin,QUICKUSDT,2025-12-16,0.7779,0.8566
kucoin,RAINUSDT,2026-01-06,0.6403,0.31
kucoin,RARIUSDT,2025-09-04,0.5673,0.5281
kucoin,RATSUSDT,2025-09-09,0.5666,0.3841
kucoin,RAVEUSDT,2026-04-17,0.9285,2.0303
kucoin,RDNTUSDT,2025-07-02,0.5508,0.4854
kucoin,REACTUSDT,2025-05-30,0.5924,0.84
kucoin,READYUSDT,2025-05-15,5.3636,0.678
kucoin,RECALLUSDT,2025-10-15,7.72,0.8184
kucoin,REDSTONEUSDT,2025-07-09,0.536,0.4096
kucoin,REEFUSDT,2025-07-01,0.7745,0.3209
kucoin,REKTUSDT,2025-05-15,0.6177,0.3957
kucoin,RENDERUSDT,2025-11-05,0.5766,1.1575
kucoin,REQUSDT,2025-05-15,249.3549,1.0005
kucoin,RESOLVUSDT,2025-06-10,3.174,0.8485
kucoin,REVUUSDT,2025-06-23,0.6202,0.3282
kucoin,REZUSDT,2025-06-23,1.4459,0.6449
kucoin,RIOUSDT,2025-06-06,0.6351,0.9007
kucoin,RIONUSDT,2025-07-16,8.2667,0.6569
kucoin,RIZUSDT,2025-05-15,1.9641,0.439
kucoin,RLCBTC,2025-08-10,0.7167,0.6828
kucoin,RLCUSDT,2025-07-05,0.5261,0.6079
kucoin,RNBWUSDT,2026-02-05,1.99,1.3196
kucoin,ROAMUSDT,2025-05-31,0.5354,1.2606
kucoin,ROBOUSDT,2026-02-27,5.259,0.6819
kucoin,RONINUSDT,2025-06-22,0.5711,0.8286
kucoin,ROOBEEUSDT,2025-06-03,0.5395,1.3251
kucoin,ROSEUSDT,2025-10-22,0.5561,0.4609
kucoin,ROUTEUSDT,2025-07-05,0.6908,0.6737
kucoin,RPLUSDT,2025-05-24,0.5743,0.5248
kucoin,RSRBTC,2025-10-11,0.6748,0.6426
kucoin,RVNUSDT,2025-05-18,0.7637,0.8969
kucoin,RVVUSDT,2025-10-18,36.8413,0.9748
kucoin,SUSDT,2025-11-04,0.5933,1.2497
kucoin,SAFEUSDT,2025-05-17,0.5208,1.1572
kucoin,SAHARAUSDT,2025-06-26,25.4425,0.8977
kucoin,SANDUSDT,2026-01-01,0.5235,0.5302
kucoin,SATSUSDT,2025-09-09,1.0136,0.9171
kucoin,SCAUSDT,2025-06-14,0.7893,0.49
kucoin,SCORUSDT,2025-12-17,3.0,1.1833
kucoin,SCRTUSDT,2025-09-19,0.5376,0.6742
kucoin,SDUSDT,2025-05-16,0.5272,1.0212
kucoin,SEEKUSDT,2025-12-05,3.0,1.23
kucoin,SEIUSDT,2025-06-07,0.8458,0.5379
kucoin,SENTUSDT,2026-01-22,3.917,0.5719
kucoin,SFIUSDT,2025-05-24,0.5059,0.9885
kucoin,SFPUSDT,2025-05-18,0.503,1.3663
kucoin,SFUNDUSDT,2025-05-31,0.523,0.6149
kucoin,SHAREUSDT,2026-05-08,1.6548,0.8484
kucoin,SHELLUSDT,2025-07-07,0.5869,0.3781
kucoin,SHMUSDT,2025-05-16,1.4683,1.0452
kucoin,SHRUSDT,2025-06-28,0.5051,0.5816
kucoin,SIDUSUSDT,2025-08-28,0.5278,1.0
kucoin,SIGNUSDT,2025-09-05,0.8905,0.5472
kucoin,SINUSDT,2025-08-30,0.8928,0.4608
kucoin,SIRENUSDT,2025-07-21,1.1718,0.684
kucoin,SKATEUSDT,2025-06-09,1.0,1.491
kucoin,SKEYUSDT,2025-06-18,0.5647,1.139
kucoin,SKRUSDT,2026-01-21,11.0,0.7898
kucoin,SLCUSDT,2025-05-15,1.849,0.6149
kucoin,SLPUSDT,2025-07-05,1.1143,0.5028
kucoin,SN3USDT,2026-03-11,29.3315,1.0324
kucoin,SNEKUSDT,2025-08-12,0.8182,0.79
kucoin,SNXBTC,2025-06-23,0.503,0.8656
kucoin,SNXUSDT,2025-09-09,0.8522,0.318
kucoin,SOMIUSDT,2025-09-02,1.9803,0.8058
kucoin,SONICUSDT,2026-02-01,0.506,1.0373
kucoin,SOONUSDT,2025-05-23,5.098,0.7581
kucoin,SOPHUSDT,2025-05-28,3.329,0.6757
kucoin,SOULUSDT,2025-08-01,0.5077,1.282
kucoin,SPAUSDT,2025-07-06,0.5091,0.8085
kucoin,SPACEUSDT,2026-01-23,20.7635,0.9384
kucoin,SPKUSDT,2025-06-17,2.75,0.804
kucoin,SPXUSDT,2025-05-15,0.6239,0.5397
kucoin,SQDUSDT,2025-07-14,0.5826,1.056
kucoin,SQRUSDT,2025-07-09,1.5346,0.9274
kucoin,STABLEUSDT,2025-12-08,7.0,0.8716
kucoin,STAYUSDT,2026-04-23,1.7533,1.4639
kucoin,STBLUSDT,2025-10-18,0.6065,1.359
kucoin,STGUSDT,2026-01-05,0.6955,0.4
kucoin,STOUSDT,2025-06-22,0.7504,0.5862
kucoin,STORJUSDT,2025-10-11,0.5355,0.951
kucoin,STRAXUSDT,2025-07-04,0.5573,0.5975
kucoin,STREAMUSDT,2025-05-15,3.3615,0.7733
kucoin,STRKUSDT,2025-06-23,0.5143,0.369
kucoin,SUKUUSDT,2025-06-26,0.5436,0.4646
kucoin,SUNUSDT,2025-09-02,0.7552,0.6812
kucoin,SUNDOGUSDT,2025-12-18,0.7351,0.5107
kucoin,SUPUSDT,2025-08-05,3.25,0.7777
kucoin,SUPRAUSDT,2025-06-23,0.5202,0.4597
kucoin,SUTUSDT,2025-11-19,0.871,1.7983
kucoin,SWARMSUSDT,2025-06-15,0.5731,0.5226
kucoin,SWELLUSDT,2025-06-29,0.5749,0.3422
kucoin,SWFTCUSDT,2025-11-05,0.5737,1.0425
kucoin,SWTCHUSDT,2025-09-09,5.486,0.9805
kucoin,SYNUSDT,2025-06-26,0.6028,0.6007
kucoin,SYNDUSDT,2025-09-19,11.856,0.7217
kucoin,SYRUPUSDT,2025-05-31,0.5591,0.3839
kucoin,TADAUSDT,2025-11-17,0.903,1.1292
kucoin,TAIUSDT,2025-05-15,0.5968,0.725
kucoin,TAIKOUSDT,2025-07-08,0.5026,0.4842
kucoin,TAOUSDT,2025-09-26,0.6072,0.3731
kucoin,TEAFIUSDT,2025-11-03,11.0048,1.0679
kucoin,TFUELUSDT,2025-05-16,0.5703,1.1932
kucoin,THETAUSDT,2026-03-31,0.8361,0.5124
kucoin,THQUSDT,2025-12-16,0.8,1.7488
kucoin,TIAUSDT,2025-07-05,0.5135,0.591
kucoin,TLMUSDT,2025-07-05,0.5683,0.5527
kucoin,TNSRUSDT,2025-11-02,5.6777,0.7211
kucoin,TOSHIUSDT,2025-06-23,0.5804,0.3511
kucoin,TOWNSUSDT,2025-08-05,9.1266,0.7703
kucoin,TRADEUSDT,2025-07-11,0.5345,0.6698
kucoin,TRBUSDT,2025-05-15,0.9163,0.8106
kucoin,TREEUSDT,2025-07-29,13.037,0.8089
kucoin,TRIAUSDT,2026-02-03,6.3572,0.5793
kucoin,TRNUSDT,2025-07-17,4.955,1.1818
kucoin,TROLLUSDT,2025-05-15,1.366,0.8085
kucoin,TRUFUSDT,2025-06-19,0.5086,1.2619
kucoin,TRUMPUSDT,2025-10-18,0.5076,0.5903
kucoin,TRUSTUSDT,2025-11-05,31.672,0.7163
kucoin,TRUTHUSDT,2025-10-01,3.2,0.6141
kucoin,TSTBSCUSDT,2025-08-30,1.8008,0.5362
kucoin,TTUSDT,2025-10-31,0.5645,1.3557
kucoin,TTDUSDT,2025-12-20,3.6595,1.2138
kucoin,TURBOSUSDT,2025-05-24,0.5138,1.1599
kucoin,TURTLEUSDT,2025-10-22,2.204,1.0181
kucoin,TWTBTC,2025-09-02,1.0136,0.4101
kucoin,TWTUSDT,2025-09-02,1.1115,0.384
kucoin,UUSDT,2025-09-04,5.93,0.8537
kucoin,U2UUSDT,2025-06-01,1.2058,0.4567
kucoin,UAIUSDT,2025-11-06,13.753,0.6053
kucoin,UBUSDT,2025-09-12,18.3317,0.6122
kucoin,ULTIMAUSDT,2026-01-16,0.6757,1.1954
kucoin,UMAUSDT,2025-05-22,0.5117,0.5874
kucoin,UNAUSDT,2025-05-15,1.5875,0.6796
kucoin,UOSUSDT,2025-10-11,0.5217,1.3575
kucoin,UPUSDT,2026-02-10,2.439,1.0176
kucoin,UQCUSDT,2025-06-16,1.0103,0.6964
kucoin,URANUSUSDT,2025-07-28,1.5676,0.974
kucoin,USUSDT,2025-12-11,4.1,1.071
kucoin,USELESSUSDT,2025-05-15,0.6303,2.1319
kucoin,USTCUSDT,2025-07-01,0.5176,0.5518
kucoin,USUALUSDT,2025-06-23,0.6025,0.5699
kucoin,UXLINKUSDT,2025-09-23,1.1883,1.3576
kucoin,VAIOTUSDT,2025-06-26,0.6464,0.3266
kucoin,VANAUSDT,2025-10-11,0.5745,0.9398
kucoin,VANRYUSDT,2025-06-23,0.8028,0.4265
kucoin,VELOUSDT,2025-07-01,0.5333,0.3546
kucoin,VELVETUSDT,2025-07-10,1.1269,0.8872
kucoin,VENOMUSDT,2025-05-25,1.0039,0.3916
kucoin,VFYUSDT,2025-09-30,5.9333,0.8063
kucoin,VINEUSDT,2025-06-22,0.5681,0.3698
kucoin,VIRTUALUSDT,2025-05-18,0.5344,1.0344
kucoin,VLRUSDT,2025-09-16,6.1013,0.9831
kucoin,VOLTUSDT,2025-11-23,2.3273,0.9315
kucoin,VOOIUSDT,2025-12-18,0.8118,1.9463
kucoin,VRUSDT,2025-09-02,1.0232,0.3054
kucoin,VSNUSDT,2025-07-16,111.1315,0.3692
kucoin,VSYSBTC,2025-08-27,0.7014,0.3231
kucoin,VSYSUSDT,2025-08-27,0.7778,0.3159
kucoin,VTHOUSDT,2026-02-06,0.5204,0.8719
kucoin,VVVUSDT,2025-06-06,0.5302,1.066
kucoin,WAIUSDT,2025-08-12,2.5385,0.5596
kucoin,WALUSDT,2025-12-24,0.5403,0.7079
kucoin,WANBTC,2025-10-12,5.625,0.3215
kucoin,WARDUSDT,2026-02-04,2.1184,1.3083
kucoin,WAXLUSDT,2025-05-23,0.7568,0.6779
kucoin,WAXPUSDT,2025-10-11,0.5116,1.173
kucoin,WBAIUSDT,2025-10-15,8.53,0.9295
kucoin,WBTCBTC,2025-10-17,1.9979,1.0003
kucoin,WBTCUSDT,2025-10-17,1.7967,1.0306
kucoin,WCTUSDT,2025-05-15,1.4958,1.0397
kucoin,WELLUSDT,2025-05-16,0.5633,0.9039
kucoin,WEMIXUSDT,2025-05-18,0.5293,0.4481
kucoin,WETUSDT,2025-12-09,5.7998,0.5284
kucoin,WIFUSDT,2025-06-23,0.5592,0.3073
kucoin,WILDUSDT,2025-06-30,1.822,0.3159
kucoin,WINBTC,2025-11-19,0.8464,0.7129
kucoin,WINUSDT,2025-11-19,0.7983,0.7282
kucoin,WLUSDT,2026-03-31,4.3533,1.167
kucoin,WLDUSDT,2025-05-18,0.5366,1.0688
kucoin,WLFIUSDT,2025-09-01,3.6568,1.0755
kucoin,WMTXUSDT,2025-08-28,0.5111,0.3364
kucoin,WODUSDT,2025-09-02,0.5983,0.3013
kucoin,WSDMUSDT,2025-09-04,0.5838,1.1302
kucoin,XUSDT,2025-07-01,0.6396,0.6133
kucoin,XAIUSDT,2025-06-23,0.5103,0.4293
kucoin,XANUSDT,2025-09-29,70.829,0.9011
kucoin,XCHUSDT,2025-10-31,0.5261,0.8512
kucoin,XCNUSDT,2025-12-19,2.0731,0.3865
kucoin,XECUSDT,2026-04-22,0.5818,0.6755
kucoin,XEMUSDT,2025-06-01,0.5313,1.8344
kucoin,XENUSDT,2025-06-22,0.5281,1.3361
kucoin,XIONUSDT,2025-05-24,0.6388,0.6193
kucoin,XL1USDT,2025-09-16,16.9466,0.9239
kucoin,XLABUSDT,2025-08-29,3.4,1.1365
kucoin,XMNUSDT,2025-10-15,2.0857,0.8336
kucoin,XMRBTC,2025-10-22,0.6375,0.5301
kucoin,XMRUSDT,2025-10-22,0.5467,0.5022
kucoin,XNOUSDT,2025-10-18,0.8735,0.6548
kucoin,XNYUSDT,2025-07-29,8.6785,0.4886
kucoin,XOXOUSDT,2025-06-20,0.7039,0.879
kucoin,XPINUSDT,2025-08-23,3.7021,0.4976
kucoin,XPLUSDT,2025-09-25,32.858,0.7895
kucoin,XPRUSDT,2025-06-24,0.6466,0.426
kucoin,XPRTUSDT,2025-07-06,0.573,1.0431
kucoin,XRUSDT,2025-08-07,0.8063,1.3965
kucoin,XRDUSDT,2025-06-29,0.5731,0.5833
kucoin,XTERUSDT,2025-08-06,2.2314,0.7902
kucoin,XTZBTC,2025-07-02,1.1291,0.3394
kucoin,XTZUSDT,2025-07-02,1.3779,0.3263
kucoin,XU3O8USDT,2026-01-10,1.182,0.8205
kucoin,XYOBTC,2025-07-11,0.5062,0.8707
kucoin,XYOUSDT,2025-06-26,0.6914,0.6656
kucoin,YBUSDT,2025-10-15,8.106,0.6642
kucoin,YGGUSDT,2025-08-26,0.8256,0.3106
kucoin,YZYUSDT,2025-08-21,1.736,1.0497
kucoin,ZAMAUSDT,2026-03-27,0.7816,0.6276
kucoin,ZBCNUSDT,2025-05-15,3.5312,0.4191
kucoin,ZBTUSDT,2025-10-17,10.3333,0.8971
kucoin,ZECBTC,2025-09-14,1.9106,0.3269
kucoin,ZENUSDT,2025-09-15,0.512,0.4701
kucoin,ZEREBROUSDT,2025-06-22,0.5745,0.7716
kucoin,ZETAUSDT,2026-01-21,0.5397,1.4986
kucoin,ZEUSUSDT,2025-06-06,0.5249,1.2017
kucoin,ZEXUSDT,2025-05-17,0.7895,0.8489
kucoin,ZIGUSDT,2025-12-18,1.2424,0.8971
kucoin,ZILUSDT,2026-01-21,0.6073,1.2483
kucoin,ZKUSDT,2025-06-23,0.5995,0.3448
kucoin,ZKCUSDT,2025-09-15,15.863,0.8581
kucoin,ZKJUSDT,2025-06-16,1.3668,1.3532
kucoin,ZKPUSDT,2025-12-19,3.4632,0.575
kucoin,ZKWASMUSDT,2025-07-22,1.5,1.1244
kucoin,ZNDUSDT,2025-05-15,0.9721,1.2149
kucoin,ZORAUSDT,2025-06-26,0.5162,0.3467
kucoin,ZPAYUSDT,2025-08-12,1.6897,0.9864
kucoin,ZROUSDT,2025-08-01,0.5012,0.7858
kucoin,ZRXUSDT,2025-12-15,0.506,0.9471
kucoin,ZTCUSDT,2026-01-07,1.6617,1.3768
okx,1INCHUSDT,2025-10-31,0.5003,0.74
okx,2ZUSDT,2025-11-20,0.547,1.3042
okx,AAVEUSDT,2025-08-06,0.5116,0.5168
okx,ACEUSDT,2025-08-24,0.6373,0.8728
okx,ACHUSDT,2025-12-26,0.5416,0.3175
okx,ACTUSDT,2025-10-31,0.5384,1.1835
okx,AEVOUSDT,2025-09-03,0.7608,0.6358
okx,AGLDUSDT,2026-01-13,0.5228,1.3146
okx,AIXBTUSDT,2025-10-11,0.763,0.8224
okx,ALGOUSDT,2026-03-27,0.5112,0.5837
okx,ALLOUSDT,2025-11-11,2.6908,1.1574
okx,ANIMEUSDT,2025-12-02,0.5644,0.6619
okx,APEUSDT,2026-04-06,2.2366,0.6411
okx,API3USDT,2025-08-01,1.6732,0.4095
okx,ARUSDT,2025-10-20,1.2056,0.4714
okx,ARBUSDT,2025-08-02,0.5436,0.5341
okx,ARKMUSDT,2025-09-02,0.5386,0.449
okx,ASPUSDT,2025-07-24,4.508,0.911
okx,ASTERUSDT,2025-11-04,0.5396,0.5873
okx,ATHUSDT,2025-08-21,0.5929,0.4561
okx,AUCTIONUSDT,2025-10-11,0.9085,0.8933
okx,AVNTUSDT,2025-10-11,0.5865,0.912
okx,AXSUSDT,2025-12-27,0.6631,0.5327
okx,BABYUSDT,2025-10-31,0.5165,1.3591
okx,BANANAUSDT,2025-11-21,0.5423,0.9831
okx,BANDUSDT,2025-08-04,1.365,0.4563
okx,BARDUSDT,2025-09-20,0.6513,1.3219
okx,BASEDUSDT,2026-03-30,1.1794,1.3303
okx,BATUSDT,2025-09-25,0.6599,0.463
okx,BERAUSDT,2025-08-06,0.549,0.5605
okx,BICOUSDT,2026-04-13,0.5893,0.6992
okx,BIOUSDT,2025-07-20,0.5521,0.4427
okx,BLURUSDT,2025-12-27,0.5529,0.6435
okx,BNTUSDT,2026-04-01,0.5413,0.8739
okx,BREVUSDT,2026-01-06,6.8653,0.7271
okx,CATUSDT,2025-07-19,0.6702,1.035
okx,CATIUSDT,2025-10-11,0.5899,1.0806
okx,CELOUSDT,2025-09-18,0.576,0.6084
okx,CETUSUSDT,2026-03-05,0.5024,0.3644
okx,CFGUSDT,2025-07-26,0.509,0.4525
okx,CFXUSDT,2025-07-19,1.6925,0.5243
okx,CITYUSDT,2025-07-24,0.5114,0.4974
okx,COMPUSDT,2026-02-06,0.5085,0.9005
okx,COREUSDT,2025-12-02,0.7743,0.7224
okx,CROUSDT,2025-08-10,1.4695,0.4542
okx,CSPRUSDT,2026-03-06,0.7009,0.703
okx,CTCUSDT,2025-11-21,0.5263,1.0594
okx,CVCUSDT,2025-10-31,0.5518,1.22
okx,CVXUSDT,2025-12-16,0.5418,0.6337
okx,DEGENUSDT,2025-11-23,0.5116,0.4336
okx,DGBUSDT,2025-10-19,0.8425,0.4367
okx,DOGSUSDT,2026-03-30,0.5281,0.5275
okx,DOODUSDT,2025-10-22,0.6079,1.008
okx,DORAUSDT,2025-08-09,0.9498,0.7133
okx,DUCKUSDT,2025-08-31,1.7353,1.0568
okx,DYDXUSDT,2026-04-01,0.5552,0.4155
okx,EIGENUSDT,2025-08-02,0.5142,0.7344
okx,ELFUSDT,2025-12-21,0.7383,0.7125
okx,ENAUSDT,2026-03-30,0.5205,0.3569
okx,ENJUSDT,2026-02-28,0.5799,0.5884
okx,ETHFIUSDT,2025-08-28,0.5029,0.3113
okx,ETHWUSDT,2026-03-30,0.9395,0.7883
okx,FETUSDT,2025-10-20,0.5846,0.7022
okx,FILUSDT,2025-10-20,1.579,0.4113
okx,FLOWUSDT,2026-02-06,0.6028,1.3408
okx,FLUIDUSDT,2025-07-31,0.5271,0.5754
okx,FOGOUSDT,2026-01-20,0.5708,1.4387
okx,GUSDT,2026-01-13,0.5123,1.3393
okx,GLMUSDT,2025-10-26,0.5349,0.4838
okx,GMTUSDT,2025-12-23,0.6697,0.4809
okx,GMXUSDT,2025-07-22,1.0408,0.7175
okx,GOATUSDT,2025-08-26,0.5243,0.4316
okx,GODSUSDT,2025-07-19,0.7721,1.1166
okx,HMSTRUSDT,2025-10-31,0.5861,1.4894
okx,HUMAUSDT,2025-09-05,0.5098,0.367
okx,HYPEUSDT,2026-01-16,0.5529,0.4168
okx,ICPUSDT,2025-10-17,1.1108,0.4142
okx,IDUSDT,2025-12-23,0.7877,0.65
okx,ILVUSDT,2025-07-19,0.8613,0.4242
okx,IMXUSDT,2025-09-01,0.911,0.3558
okx,INJUSDT,2026-04-25,0.7805,0.3706
okx,IOSTUSDT,2025-11-24,0.5018,0.9764
okx,IOTAUSDT,2025-12-21,0.5061,0.6836
okx,IPUSDT,2025-08-13,0.559,0.4669
okx,JUSDT,2025-07-19,0.8504,1.033
okx,JOEUSDT,2026-03-21,1.0074,0.7325
okx,JTOUSDT,2025-12-19,0.6392,0.4647
okx,KAIAUSDT,2026-01-11,0.5104,1.194
okx,KAITOUSDT,2025-08-26,0.5496,0.685
okx,KATUSDT,2026-03-19,0.6576,1.3725
okx,KITEUSDT,2025-11-04,0.7102,1.1689
okx,KMNOUSDT,2025-08-31,0.823,0.4268
okx,KNCUSDT,2025-07-25,0.5061,1.0241
okx,KSMUSDT,2025-10-21,0.513,0.7446
okx,LATUSDT,2025-08-03,0.5268,0.9684
okx,LAYERUSDT,2025-11-04,0.6791,0.8324
okx,LINEAUSDT,2025-09-10,2.9643,0.7839
okx,LINKUSDT,2025-07-31,0.5096,0.3509
okx,LITUSDT,2026-03-31,0.525,0.8069
okx,LPTUSDT,2025-08-19,0.5149,0.9145
okx,LRCUSDT,2025-11-22,0.5832,0.8863
okx,LSKUSDT,2025-10-24,1.1074,0.7474
okx,LUNAUSDT,2025-11-18,1.14,0.7276
okx,MAGICUSDT,2025-07-19,0.5691,0.7069
okx,MAJORUSDT,2025-10-11,0.8456,0.7364
okx,MASKUSDT,2026-04-08,0.6513,0.7306
okx,MEUSDT,2025-10-11,0.5139,0.8736
okx,MEMEUSDT,2025-08-02,0.6162,0.3938
okx,MENGOUSDT,2025-07-28,0.8558,0.8107
okx,MERLUSDT,2025-07-19,0.5241,1.2432
okx,METUSDT,2025-10-23,1.5288,0.7318
okx,METISUSDT,2025-11-05,0.5726,1.1652
okx,MINAUSDT,2025-10-17,0.5374,0.9623
okx,MMTUSDT,2025-11-04,15.86,0.9951
okx,MOVEUSDT,2025-12-13,0.524,1.305
okx,NAVXUSDT,2025-07-24,0.5249,0.5307
okx,NEARUSDT,2025-10-31,0.5212,0.8408
okx,NEIROUSDT,2025-12-19,0.51,0.3596
okx,NIGHTUSDT,2025-12-09,11.0,0.3923
okx,NMRUSDT,2025-08-09,1.8729,0.47
okx,NOTUSDT,2026-04-09,0.8966,0.8354
okx,OFCUSDT,2026-04-09,3.0,0.7379
okx,OKBBTC,2025-07-26,1.911,0.4676
okx,OKBUSDT,2025-07-26,1.9699,0.4787
okx,OLUSDT,2025-07-24,0.6207,0.678
okx,OMIUSDT,2025-08-09,2.0494,0.3725
okx,ONTUSDT,2025-08-07,0.7094,0.5977
okx,OPUSDT,2026-04-20,0.5079,0.3007
okx,ORBSUSDT,2026-02-06,0.6636,0.6372
okx,ORDIUSDT,2025-10-23,0.5161,0.9992
okx,PARTIUSDT,2025-07-19,0.596,1.0607
okx,PENDLEUSDT,2025-08-02,0.535,0.4408
okx,PENGUUSDT,2025-07-20,0.5078,0.8515
okx,PEOPLEUSDT,2025-10-29,0.5072,1.2248
okx,PHAUSDT,2025-10-31,0.5311,1.1367
okx,PIUSDT,2026-02-11,0.5087,0.6748
okx,PIXELUSDT,2025-09-02,0.5142,0.7457
okx,PNUTUSDT,2025-12-19,0.5618,0.4303
